SubjectID,IPAddress,empty,duplicate,StartDate,EndDate,testruns,powcond,emptyappraisals,prime_prob,hp_exp,lp_exp,emocond,happy,symp,angry,comp,sad,interest,mad,anxious,proud,down,worried,frustrated,ohappy,oangry,osad,ointerest,omad,oanxious,oproud,odown,oworried,ofrust,pleas,tresp,oresp,sresp,tpow,opow,noonepow,sitpow,immoral,age,gender,female,income,education,black,mideast,asian,white,latino,natam,pacisl,other,other_specify,other_tell,sim_hit,comments,suspicion
R_1QgOGwnugjcH8Vz,71.244.211.137,0,0,7/9/15 22:43,7/9/15 22:47,0,NA,0,0,,,1,79,29,79,83,27,73,12,26,85,13,17,20,80,12,14,80,10,7,71,29,22,15,70,66,55,78,64,78,56,69,38,24,Male,male,2,3,0,0,0,1,0,0,0,0,,This was great.,No.,0,0
R_3njf0C0zOAIShUF,73.44.175.65,0,0,7/9/15 23:11,7/9/15 23:14,0,-1,0,0,,When I met my best friend it was at a basketball tournament and we were on the same team. We immediately clicked and became friends at a very early age since basketball camp. ,NA,80,3,0,59,0,75,0,0,83,0,0,0,78,0,0,80,0,0,66,0,0,0,100,100,0,0,100,0,0,0,0,32,male,male,3,4,1,0,0,0,0,0,0,0,,thank you,no,0,0
R_voFJdIJAtDxnkpH,76.90.237.139,0,0,7/14/15 8:46,7/14/15 8:51,0,1,0,0,My boss gave the power to decided if one of my coworkers would get a raise or not.  I had to evaluate his work and decide whether or not he had done enough to deserve a raise.   I was nervous about making the decision because I didn't want to make the wrong decision.   It did feel nice to have the power about decided whether or not he got the raise but it also created some stress   I was afraid that my coworker would be upset with me if I told him he wasn't getting a raise but I knew I had to make my decision on the facts that were at hand and that I needed to take emotion out of it.   In the end I decided that the raise was not deserved but I also gave him the reasons why it was not deserved and let him know what he needed to do to get the raise in the future.  He was upset that he didn't get his raise but I know I made a fair decision and I felt confident that I made the right decision  / ,,-1,59,83,3,92,6,85,5,0,31,32,3,0,38,0,12,83,5,0,31,7,3,0,8,2,0,87,8,6,97,90,6,33,male ,male,4,3,0,0,0,0,1,0,0,0,,thank you,no,0,0
R_qLqjC5Zfw423igh,72.208.212.58,1,0,7/9/15 22:40,7/9/15 22:44,0,1,0,0,I called all the strategies in a CS:GO tournament. Everyone followed my strategies and we won. It was awesome / ,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_1OV4BpQJfwXxElN,73.220.154.168,1,0,7/9/15 22:39,7/9/15 22:40,0,1,0,0,I had power over someone when I was in a group project and I was assigned the ,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_27WnzkqEUJbSHUP,75.25.61.64,1,0,7/9/15 22:51,7/9/15 22:57,0,1,0,0,I was doing a group project for a class. I was elected to be the group leader. We delegated tasks in a way that was more than fair to everyone and set up days to meet to talk about how the project was progressing and exchanged contact information. One of the members didn't show up for any group meetings and then plagiarized her entire part of the project. Her excuses were awful; like getting a manicure and meeting up with friends she hadn't seen in a few months. Luckily; I caught the plagiarism before the project was turned in. I talked to the professor and he said he'd make a note of it. Also; we all got to evaluate each other so that the professor could take into account how hard each individual worked. The rest of the group gave the slacking member poor reviews and she ended up doing very poorly. I felt good that I was the group leader in this case because I was able to take charge and had a strong hand in grading the other group members.,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_3gOudLrDz64tEMy,189.176.127.151,1,1,7/9/15 22:44,7/9/15 22:44,0,1,0,1,nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_3DqkogQSPxx3WYy,,1,0,6/19/15 19:09,6/19/15 19:10,1,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_3RfPP1FNpajvVRj,,1,1,6/19/15 19:27,6/19/15 19:27,1,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_W8lTt9deXdVL9Zv,,1,1,6/22/15 14:25,6/22/15 14:27,1,NA,0,0,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_RV7Nj0eddaSnM1r,,1,1,6/24/15 22:13,6/24/15 22:14,1,NA,0,0,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_3j7JWaQRn1ryEe3,185.10.224.66,1,0,7/9/15 22:25,7/9/15 22:27,0,NA,0,0,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_2rVJIh0IBWx3bKs,192.33.216.124,1,0,7/9/15 22:29,7/10/15 3:51,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_eyyNACxMyGJmv1D,174.47.253.65,1,0,7/9/15 22:36,7/9/15 22:44,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_1jffVV1WUBgeLVI,50.155.53.188,1,0,7/9/15 22:36,7/9/15 22:37,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_snGXFScayay9n7r,184.58.184.43,1,0,7/9/15 22:37,7/9/15 22:37,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_1lbHFc4P81X1ufx,104.231.105.169,1,0,7/9/15 22:38,7/9/15 22:38,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_3iPcOUeT7ETIaDU,73.55.155.27,1,0,7/9/15 22:38,7/9/15 22:39,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_1qeXubbC4ZGt7v8,181.167.89.100,1,0,7/9/15 22:38,7/9/15 22:39,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_1GwcMpblfZnyuRd,209.243.6.163,1,0,7/9/15 22:41,7/9/15 22:41,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_W73F70j2p21IfXb,74.222.125.168,1,0,7/9/15 22:43,7/9/15 22:43,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_2D2g03lyJiQ3Sbk,76.182.46.255,1,0,7/9/15 22:51,7/9/15 22:52,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_1Dqafoy07ZbF9Cg,184.158.30.38,1,0,7/9/15 22:51,7/9/15 22:53,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_1OvHiv3A7yFRDDv,75.108.218.161,1,0,7/9/15 22:51,7/9/15 22:52,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_2xRh0AJLeBpUQJi,74.243.170.16,1,0,7/9/15 22:52,7/9/15 22:52,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_21EZyAl9POU040u,71.74.153.181,1,0,7/9/15 22:59,7/9/15 22:59,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_3QQ29lWZCDoBtis,107.206.62.120,1,0,7/9/15 23:11,7/9/15 23:13,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_sd5t1Qv8mXhSbrb,123.237.96.212,1,0,7/9/15 23:23,7/9/15 23:23,0,NA,0,0,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_2Xd3uCqdoT2LVpx,192.33.216.124,1,1,7/10/15 3:51,7/10/15 3:53,0,NA,0,0,,,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_1DI8ssuSMKyOCIi,108.184.55.83,1,0,7/10/15 3:58,7/10/15 3:58,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_12nhxFlVq07zKe0,72.239.110.217,1,0,7/10/15 3:59,7/10/15 3:59,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_2aR0P1c0etdFNC4,173.233.9.136,1,0,7/14/15 7:22,7/14/15 7:22,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_3PRFuKhsAuGcS0c,174.44.89.104,1,0,7/14/15 7:22,7/14/15 7:22,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_1N31Xba2Ot9BUU6,24.16.242.191,1,0,7/14/15 7:23,7/14/15 7:23,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_2QVAHqksCSBOr7g,73.16.5.40,1,0,7/14/15 7:24,7/14/15 7:24,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_1cTAkrJZgCKSUUB,198.176.80.33,1,0,7/14/15 7:24,7/14/15 7:25,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_23TtRLS7r0GQSfl,71.50.134.91,1,0,7/14/15 7:24,7/14/15 7:25,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_1hAWbeomig3WV5E,74.70.250.61,1,0,7/14/15 7:25,7/14/15 7:25,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_3prJTGP2jlrWXvD,96.90.16.161,1,0,7/14/15 7:25,7/14/15 7:26,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_2CelQVstDdW9fGB,71.112.85.147,1,0,7/14/15 7:26,7/14/15 7:28,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_2wsiIvJXahadjHi,50.180.51.38,1,0,7/14/15 7:26,7/14/15 7:26,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_2tcYw2QIQzQXXu9,68.35.246.28,1,0,7/14/15 7:26,7/14/15 7:27,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_1pnWqrUD5d8cmto,71.31.180.199,1,0,7/14/15 7:27,7/14/15 7:28,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_3ijPVlKMLmY7Q7M,71.236.116.10,1,0,7/14/15 7:27,7/14/15 7:28,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_1InIP5UOlltdmn6,24.211.246.172,1,0,7/14/15 7:28,7/14/15 7:28,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_PXJM8Nux3CMlj0t,73.8.58.17,1,0,7/14/15 7:28,7/14/15 7:29,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_3PYn19WJ2b5toOh,72.241.151.128,1,0,7/14/15 7:29,7/14/15 7:29,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_3oQK2Vh3YhegHuD,73.42.103.11,1,0,7/14/15 7:30,7/14/15 7:30,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_2zjswuUjZYxpmse,173.66.62.76,1,0,7/14/15 7:37,7/14/15 7:38,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_27DuF67dcW4uPxX,199.87.2.4,1,0,7/14/15 7:39,7/14/15 7:39,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_9nPBwzJsNwiX7LX,104.63.90.38,1,0,7/14/15 7:39,7/14/15 7:39,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_32K0Jy6ZbPZafTa,69.253.38.44,1,0,7/14/15 7:45,7/14/15 7:46,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_pT3xRbYARjncrkd,99.10.248.36,1,0,7/14/15 7:49,7/14/15 7:49,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_1PdEaynZYYmD2kh,75.118.86.166,1,0,7/14/15 7:53,7/14/15 7:54,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_PzgN5s7yDWuWdz3,47.20.213.147,1,0,7/14/15 7:53,7/14/15 7:53,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_2dmcjZCoBWPJO7O,99.115.36.71,1,0,7/14/15 7:56,7/14/15 7:56,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_2CULrCAdgfDlQ7D,108.235.60.121,1,0,7/14/15 8:02,7/14/15 8:05,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_ZxD9DL0Byikq34d,66.89.55.81,1,0,7/14/15 8:03,7/14/15 8:03,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_2VsttlRuk5urc3y,71.173.131.33,1,0,7/14/15 8:06,7/14/15 8:07,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_1yUZbfkQL8TmdeF,50.187.43.6,1,0,7/14/15 8:06,7/14/15 8:06,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_3IXFUzgRzFfe9fT,68.92.177.252,1,0,7/14/15 8:06,7/14/15 8:07,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_29bit9cf9gYHvMM,207.244.77.13,1,0,7/14/15 8:08,7/14/15 8:08,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
R_AoloyjUmkKI2mkx,75.166.84.116,1,0,7/14/15 8:16,7/14/15 8:16,0,NA,0,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
